Id Empenho;Codigo Empenho;Codigo Empenho Resumido;Data Emissao;Codigo Tipo Documento;Tipo Documento;Tipo Empenho;Especie Empenho;Codigo orgao Superior;orgao superior;Codigo orgao;orgao;Codigo Unidade Gestora;Unidade Gestora;codigo gestao;gestao;Codigo Favorecido;Favorecido;Observa??o;Codigo Esfera orcamentaria;Esfera orcamentaria;Codigo Tipo Credito;Tipo Credito;Codigo Grupo Fonte Recurso;Grupo Fonte Recurso;Codigo Fonte Recurso;Fonte Recurso;C?Ådigo Unidade Or?Ñament?–ria;Unidade Or?Ñament?–ria;C?Ådigo Fun?Ñ??o;Fun?Ñ??o;C?Ådigo SubFun?Ñ??o;SubFun?Ñ??o;C?Ådigo Programa;Programa;C?Ådigo A?Ñ??o;A?Ñ??o;Linguagem Cidad??;C?Ådigo Subt?—tulo (Localizador);Subt?—tulo (Localizador);C?Ådigo Plano Or?Ñament?–rio;Plano Or?Ñament?–rio;C?Ådigo Programa Governo;Nome Programa Governo;Autor Emenda;C?Ådigo Categoria de Despesa;Categoria de Despesa;C?Ådigo Grupo de Despesa;Grupo de Despesa;C?Ådigo Modalidade de Aplica?Ñ??o;Modalidade de Aplica?Ñ??o;C?Ådigo Elemento de Despesa;Elemento de Despesa;Processo;Modalidade de Licita?Ñ??o;Inciso;Amparo;Refer?Ìncia de Dispensa ou Inexigibilidade;C?Ådigo Conv?Ìnio;Contrato de Repasse / Termo de Parceria / Outros;Valor Original do Empenho;Valor do Empenho Convertido pra R$;Valor Utilizado na Convers??o
565696191;153062152292026NE000026;2026NE000026;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;Minist?ˆrio da Educa?Ñ??o;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;92;Despesas de Exerc?—cios Anteriores;23072.201402/2026-29;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;38995,86;38995,86;1
565736292;153062152292026NE000025;2026NE000025;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;Minist?ˆrio da Educa?Ñ??o;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;8;Outros Benef?—cios Assistenciais do servidor ;23072.201402/2026-29;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;4342985,5;4342985,5;1
565700953;153062152292026NE000024;2026NE000024;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;Minist?ˆrio da Educa?Ñ??o;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;4;Contrata?Ñ??o por Tempo Determinado;23072.201402/2026-29;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;37906,64;37906,64;1
565709639;130005000012026NE000018;2026NE000018;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;22000;Minist?ˆrio da Agricultura e Pecu?–ria;22000;Minist?ˆrio da Agricultura e Pecu?–ria - Unid;130005;COORD.-GERAL DE EXECUCAO ORC.E FIN./DA/MAPA;1;TESOURO NACIONAL;1,66E+13;ETICA TURISMO VIAGENS RECEPTIVOS LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;58101;MINISTERIO DA PESCA E AQUICULTURA;20;Agricultura;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;0;ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;21000.006153/2023-35;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;2000;2000;1
565738922;153062152292026NE000028;2026NE000028;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;Minist?ˆrio da Educa?Ñ??o;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;49;Aux?—lio-Transporte;23072.201402/2026-29;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;6603745,12;6603745,12;1
565753594;153062152292026NE000027;2026NE000027;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;Minist?ˆrio da Educa?Ñ??o;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;15229;UNIVERSIDADE FEDERAL DE MINAS GERAIS;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12;Educa?Ñ??o;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;4;Contrata?Ñ??o por Tempo Determinado;23072.201402/2026-29;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;30152,8;30152,8;1
565690190;167324000012026NE000002;2026NE000002;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167324;INSTITUTO DE BIOLOGIA DO EXERCITO;1;TESOURO NACIONAL;1,94E+13;INSTITUTO HERMES PARDINI S/A;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;52921;FUNDO DO EXERCITO;5;Defesa nacional;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;Assist?Ìncia M?ˆdica e Odontol?Ågica;20040001;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL;5;ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;64279.035981/2025-95;Inexig?—vel;CAPUT;LEI 14.133/2021;-2;-1;NAO SE APLICA;460,01;460,01;1
565706845;167324000012026NE000006;2026NE000006;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167324;INSTITUTO DE BIOLOGIA DO EXERCITO;1;TESOURO NACIONAL;1,94E+13;INSTITUTO HERMES PARDINI S/A;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;52921;FUNDO DO EXERCITO;5;Defesa nacional;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;Assist?Ìncia M?ˆdica e Odontol?Ågica;20040001;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL;5;ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;64279.035981/2025-95;Inexig?—vel;CAPUT;LEI 14.133/2021;-2;-1;NAO SE APLICA;1310,29;1310,29;1
565711077;167324000012026NE000010;2026NE000010;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167324;INSTITUTO DE BIOLOGIA DO EXERCITO;1;TESOURO NACIONAL;7,14E+12;FONTE MEDICINA DIAGNOSTICA LTDA.;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;52921;FUNDO DO EXERCITO;5;Defesa nacional;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;Assist?Ìncia M?ˆdica e Odontol?Ågica;20040001;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL;5;ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;64279.055734/2024-24;Inexig?—vel;CAPUT;LEI 14.133/2021;-2;-1;NAO SE APLICA;3136,9;3136,9;1
565716554;167148000012026NE000001;2026NE000001;09/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167148;BASE DE ADMINISTRACAO E APOIO DO CMP;1;TESOURO NACIONAL;2,49E+12;PALCO LOCACAO LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;5;TESTE;52921;FUNDO DO EXERCITO;5;Defesa nacional;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;0;ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;6,53E+16;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;17254,57;17254,57;1
565714287;167324000012026NE000007;2026NE000007;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167324;INSTITUTO DE BIOLOGIA DO EXERCITO;1;TESOURO NACIONAL;1,38E+13;TOXICOLOGIA PARDINI LABORATORIOS S/A;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;52921;FUNDO DO EXERCITO;5;Defesa nacional;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;Assist?Ìncia M?ˆdica e Odontol?Ågica;20040001;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL;3;ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;64279.027674/2025-31;Inexig?—vel;CAPUT;LEI 14.133/2021;-2;-1;NAO SE APLICA;1840;1840;1
565682904;167324000012026NE000004;2026NE000004;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;52000;Minist?ˆrio da Defesa;52904;Fundo do Ex?ˆrcito;167324;INSTITUTO DE BIOLOGIA DO EXERCITO;1;TESOURO NACIONAL;1,94E+13;INSTITUTO HERMES PARDINI S/A;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;52921;FUNDO DO EXERCITO;5;Defesa nacional;331;Prote?Ñ??o e benef?—cios ao trabalhador;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;Assist?Ìncia M?ˆdica e Odontol?Ågica;20040001;ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL;3;ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;64279.035981/2025-95;Inexig?—vel;CAPUT;LEI 14.133/2021;-2;-1;NAO SE APLICA;31,85;31,85;1
565767425;343010404012026NE000001;2026NE000001;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;42000;Minist?ˆrio da Cultura;20411;Instituto do Patrim??nio Hist?Årico e Art?—st;343010;SUPERINTENDENCIA DO IPHAN NO PARANA, IPHAN-PR;40401;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;4,33E+12;JRQ MASTER CONSULTORES ASSOCIADOS LIMITADA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;42204;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;13;Cultura;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;0;ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;01508.000328/2022-00;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;0;0;0
565660612;343041404012026NE000003;2026NE000003;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;42000;Minist?ˆrio da Cultura;20411;Instituto do Patrim??nio Hist?Årico e Art?—st;343041;SUPERINTENDENCIA DO IPHAN NO AMAPA-AP;40401;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;3,51E+12;TICKET SOLUCOES HDFGT S/A;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;42204;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;13;Cultura;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;0;ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;30;Material de Consumo;01424.000201/2025-55;Preg??o;I;LEI 14.133/2021;-2;-1;NAO SE APLICA;319,71;319,71;1
565771122;160313000012026NE000005;2026NE000005;09/01/2026;NE;Nota de Empenho;Global;N??o se aplica;52000;Minist?ˆrio da Defesa;52121;Comando do Ex?ˆrcito;160313;ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO;1;TESOURO NACIONAL;1,46E+13;ECO RIO COMERCIO E SERVICOS LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;52121;COMANDO DO EXERCITO;5;Defesa nacional;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;4;MANUTENCAO GERAL;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;6,45E+16;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;60637,89;60637,89;1
565700633;194006192082026NE000003;2026NE000003;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;84000;Minist?ˆrio dos Povos Ind?—genas;30202;Funda?Ñ??o Nacional dos Povos Ind?—genas;194006;COORDENACAO REGIONAL DE MANAUS/AM;19208;FUNDACAO NACIONAL DO INDIO;194006;COORDENACAO REGIONAL DE MANAUS/AM;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;84201;FUNDACAO NACIONAL DOS POVOS INDIGENAS;14;Direitos da cidadania;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;OUTRAS DESPESAS ADMINISTRATIVAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;14;Di?–rias - Civil;08769.001217/2025-23;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;11222,5;11222,5;1
565683259;194006192082026NE000004;2026NE000004;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;84000;Minist?ˆrio dos Povos Ind?—genas;30202;Funda?Ñ??o Nacional dos Povos Ind?—genas;194006;COORDENACAO REGIONAL DE MANAUS/AM;19208;FUNDACAO NACIONAL DO INDIO;194006;COORDENACAO REGIONAL DE MANAUS/AM;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;84201;FUNDACAO NACIONAL DOS POVOS INDIGENAS;14;Direitos da cidadania;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;OUTRAS DESPESAS ADMINISTRATIVAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;93;Indeniza?Ñ??es e Restitui?Ñ??es;08769.001217/2025-23;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;400;400;1
565733117;194006192082026NE000013;2026NE000013;09/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;84000;Minist?ˆrio dos Povos Ind?—genas;30202;Funda?Ñ??o Nacional dos Povos Ind?—genas;194006;COORDENACAO REGIONAL DE MANAUS/AM;19208;FUNDACAO NACIONAL DO INDIO;1,50E+13;I K M SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;84201;FUNDACAO NACIONAL DOS POVOS INDIGENAS;14;Direitos da cidadania;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;OUTRAS DESPESAS ADMINISTRATIVAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;40;Servi?Ños de Tecnologia da Informa?Ñ??o e Com;08769.003032/2023-91;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;0;0;0
565713775;740014000012026NE000007;2026NE000007;09/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;52000;Minist?ˆrio da Defesa;52131;Comando da Marinha;740014;CENTRO LOGISTICO DO MATERIAL DA MARINHA;1;TESOURO NACIONAL;***.751.567-**;REBECA MENDES CARRIJO;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;5;TESTE;52931;FUNDO NAVAL;5;Defesa nacional;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;MANUTENCAO GERAL;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;15;Di?–rias - Militar;63268.000110/2026-06;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;1267,5;1267,5;1
565732966;740014000012026NE000011;2026NE000011;09/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;52000;Minist?ˆrio da Defesa;52131;Comando da Marinha;740014;CENTRO LOGISTICO DO MATERIAL DA MARINHA;1;TESOURO NACIONAL;***.330.847-**;EVANDRO JOSE SOUZA RANGEL;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;5;TESTE;52931;FUNDO NAVAL;5;Defesa nacional;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;MANUTENCAO GERAL;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;15;Di?–rias - Militar;63268.000105/2026-95;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;1477,5;1477,5;1
565714522;740014000012026NE000005;2026NE000005;09/01/2026;NE;Nota de Empenho;Ordin?–rio;N??o se aplica;52000;Minist?ˆrio da Defesa;52131;Comando da Marinha;740014;CENTRO LOGISTICO DO MATERIAL DA MARINHA;1;TESOURO NACIONAL;***.871.737-**;JOAO CANDIDO MARQUES DIAS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;5;TESTE;52931;FUNDO NAVAL;5;Defesa nacional;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;1;MANUTENCAO GERAL;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;15;Di?–rias - Militar;63268.000118/2026-64;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;1137,5;1137,5;1
